"","filename","X1","species","cc","cn","gf","he","mp","X8"
"20","Aulax umbellata_tran_curr_2040.csv",4,"Aulax umbellata",0.2,0.112698412698413,0.0305555555555556,0.196825396825397,0.176190476190476,NA
"21","Aulax umbellata_tran_curr_2070.csv",1,"Aulax umbellata",32.7865079365079,32.7230158730159,33.0293650793651,32.7948412698413,32.8896825396825,NA
"22","Aulax umbellata_tran_curr_2070.csv",2,"Aulax umbellata",2.01111111111111,2.31269841269841,2.62460317460317,2.53492063492064,2.45039682539683,NA
"23","Aulax umbellata_tran_curr_2070.csv",3,"Aulax umbellata",1.32063492063492,1.01904761904762,0.707142857142857,0.796825396825397,0.881349206349206,NA
"24","Aulax umbellata_tran_curr_2070.csv",4,"Aulax umbellata",0.265079365079365,0.328571428571429,0.0222222222222222,0.256746031746032,0.161904761904762,NA
"25","Brabejum stellatifolium_tran_curr_2010.csv",1,"Brabejum stellatifolium",25.8559523809524,25.9190476190476,25.7623015873016,25.9007936507937,25.9329365079365,NA
"26","Brabejum stellatifolium_tran_curr_2010.csv",2,"Brabejum stellatifolium",0.223809523809524,0.246031746031746,0.397619047619048,0.368650793650794,0.397222222222222,NA
"27","Brabejum stellatifolium_tran_curr_2010.csv",3,"Brabejum stellatifolium",10.1734126984127,10.1511904761905,9.99960317460318,10.0285714285714,10,NA
"28","Brabejum stellatifolium_tran_curr_2010.csv",4,"Brabejum stellatifolium",0.13015873015873,0.0670634920634921,0.223809523809524,0.0853174603174603,0.0531746031746032,NA
"29","Brabejum stellatifolium_tran_curr_2040.csv",1,"Brabejum stellatifolium",25.5654761904762,25.709126984127,25.2503968253968,25.7507936507937,25.8123015873016,NA
"30","Brabejum stellatifolium_tran_curr_2040.csv",2,"Brabejum stellatifolium",0.948015873015873,1.02103174603175,1.31666666666667,1.49166666666667,1.62857142857143,NA
"31","Brabejum stellatifolium_tran_curr_2040.csv",3,"Brabejum stellatifolium",9.44920634920635,9.37619047619048,9.08055555555556,8.90555555555556,8.76865079365079,NA
"32","Brabejum stellatifolium_tran_curr_2040.csv",4,"Brabejum stellatifolium",0.420634920634921,0.276984126984127,0.735714285714286,0.23531746031746,0.173809523809524,NA
"33","Brabejum stellatifolium_tran_curr_2070.csv",1,"Brabejum stellatifolium",25.4646825396825,25.5738095238095,25.0555555555556,25.6797619047619,25.8055555555556,NA
"34","Brabejum stellatifolium_tran_curr_2070.csv",2,"Brabejum stellatifolium",1.65714285714286,1.70952380952381,2.13769841269841,2.46706349206349,2.85873015873016,NA
"35","Brabejum stellatifolium_tran_curr_2070.csv",3,"Brabejum stellatifolium",8.74007936507936,8.68769841269841,8.25952380952381,7.93015873015873,7.53849206349206,NA
"36","Brabejum stellatifolium_tran_curr_2070.csv",4,"Brabejum stellatifolium",0.521428571428571,0.412301587301587,0.930555555555555,0.306349206349206,0.180555555555556,NA
"37","Diastella buekii_tran_curr_2010.csv",1,"Diastella buekii",31.690873015873,31.6178571428571,31.6892857142857,31.6880952380952,31.6920634920635,NA
"38","Diastella buekii_tran_curr_2010.csv",2,"Diastella buekii",0.107936507936508,0.026984126984127,0.209126984126984,0.141666666666667,0.236111111111111,NA
"39","Diastella buekii_tran_curr_2010.csv",3,"Diastella buekii",4.58333333333333,4.66428571428571,4.48214285714286,4.54960317460317,4.45515873015873,NA
"40","Diastella buekii_tran_curr_2010.csv",4,"Diastella buekii",0.00119047619047619,0.0742063492063492,0.00277777777777778,0.00396825396825397,0,NA
"41","Diastella buekii_tran_curr_2040.csv",1,"Diastella buekii",31.6757936507937,31.3531746031746,31.6595238095238,31.6428571428571,31.6916666666667,NA
"42","Diastella buekii_tran_curr_2040.csv",2,"Diastella buekii",0.333333333333333,0.0841269841269841,0.653571428571429,0.427777777777778,0.771031746031746,NA
"43","Diastella buekii_tran_curr_2040.csv",3,"Diastella buekii",4.35793650793651,4.60714285714286,4.03769841269841,4.26349206349206,3.9202380952381,NA
"44","Diastella buekii_tran_curr_2040.csv",4,"Diastella buekii",0.0162698412698413,0.338888888888889,0.0325396825396825,0.0492063492063492,0.000396825396825397,NA
"45","Diastella buekii_tran_curr_2070.csv",1,"Diastella buekii",31.5515873015873,30.9301587301587,31.6178571428571,31.5230158730159,31.6869047619048,NA
"46","Diastella buekii_tran_curr_2070.csv",2,"Diastella buekii",0.488492063492064,0.111904761904762,1.06904761904762,0.628571428571429,1.22936507936508,NA
"47","Diastella buekii_tran_curr_2070.csv",3,"Diastella buekii",4.20277777777778,4.57936507936508,3.62222222222222,4.06269841269841,3.46190476190476,NA
"48","Diastella buekii_tran_curr_2070.csv",4,"Diastella buekii",0.14047619047619,0.761904761904762,0.0742063492063492,0.169047619047619,0.00515873015873016,NA
"49","Diastella divaricata_tran_curr_2010.csv",1,"Diastella divaricata",35.4694444444444,35.4698412698413,35.4698412698413,35.4694444444444,35.4698412698413,NA
"50","Diastella divaricata_tran_curr_2010.csv",2,"Diastella divaricata",0.11468253968254,0.142460317460317,0.230555555555556,0.153571428571429,0.211904761904762,NA
"51","Diastella divaricata_tran_curr_2010.csv",3,"Diastella divaricata",0.798809523809524,0.771031746031746,0.682936507936508,0.759920634920635,0.701587301587302,NA
"52","Diastella divaricata_tran_curr_2010.csv",4,"Diastella divaricata",0.000396825396825397,0,0,0.000396825396825397,0,NA
"53","Diastella divaricata_tran_curr_2040.csv",1,"Diastella divaricata",35.4690476190476,35.4698412698413,35.4694444444444,35.4674603174603,35.4690476190476,NA
"54","Diastella divaricata_tran_curr_2040.csv",2,"Diastella divaricata",0.424206349206349,0.470634920634921,0.641269841269841,0.51468253968254,0.616666666666667,NA
"55","Diastella divaricata_tran_curr_2040.csv",3,"Diastella divaricata",0.489285714285714,0.442857142857143,0.272222222222222,0.398809523809524,0.296825396825397,NA
"56","Diastella divaricata_tran_curr_2040.csv",4,"Diastella divaricata",0.000793650793650794,0,0.000396825396825397,0.00238095238095238,0.000793650793650794,NA
"57","Diastella divaricata_tran_curr_2070.csv",1,"Diastella divaricata",35.4678571428571,35.468253968254,35.4698412698413,35.4670634920635,35.4698412698413,NA
"58","Diastella divaricata_tran_curr_2070.csv",2,"Diastella divaricata",0.597222222222222,0.626587301587302,0.855555555555556,0.729761904761905,0.826190476190476,NA
"59","Diastella divaricata_tran_curr_2070.csv",3,"Diastella divaricata",0.316269841269841,0.286904761904762,0.0579365079365079,0.183730158730159,0.0873015873015873,NA
"60","Diastella divaricata_tran_curr_2070.csv",4,"Diastella divaricata",0.00198412698412698,0.00158730158730159,0,0.00277777777777778,0,NA
"61","Diastella fraterna_tran_curr_2010.csv",1,"Diastella fraterna",35.7781746031746,35.7948412698413,35.7884920634921,35.7833333333333,35.7670634920635,NA
"62","Diastella fraterna_tran_curr_2010.csv",2,"Diastella fraterna",0.0396825396825397,0.0321428571428571,0.05,0.0222222222222222,0.044047619047619,NA
"63","Diastella fraterna_tran_curr_2010.csv",3,"Diastella fraterna",0.537698412698413,0.545238095238095,0.527380952380952,0.55515873015873,0.533333333333333,NA
"64","Diastella fraterna_tran_curr_2010.csv",4,"Diastella fraterna",0.0277777777777778,0.0111111111111111,0.0174603174603175,0.0226190476190476,0.0388888888888889,NA
"65","Diastella fraterna_tran_curr_2040.csv",1,"Diastella fraterna",35.7468253968254,35.7869047619048,35.7738095238095,35.7706349206349,35.7365079365079,NA
"66","Diastella fraterna_tran_curr_2040.csv",2,"Diastella fraterna",0.193253968253968,0.219047619047619,0.209920634920635,0.150793650793651,0.209920634920635,NA
"67","Diastella fraterna_tran_curr_2040.csv",3,"Diastella fraterna",0.384126984126984,0.358333333333333,0.367460317460317,0.426587301587302,0.367460317460317,NA
"68","Diastella fraterna_tran_curr_2040.csv",4,"Diastella fraterna",0.0591269841269841,0.019047619047619,0.0321428571428571,0.0353174603174603,0.0694444444444444,NA
"69","Diastella fraterna_tran_curr_2070.csv",1,"Diastella fraterna",35.7698412698413,35.7884920634921,35.7857142857143,35.7630952380952,35.7912698412698,NA
"70","Diastella fraterna_tran_curr_2070.csv",2,"Diastella fraterna",0.332936507936508,0.404761904761905,0.378968253968254,0.328571428571429,0.420634920634921,NA
"71","Diastella fraterna_tran_curr_2070.csv",3,"Diastella fraterna",0.244444444444444,0.172619047619048,0.198412698412698,0.248809523809524,0.156746031746032,NA
"72","Diastella fraterna_tran_curr_2070.csv",4,"Diastella fraterna",0.0361111111111111,0.0174603174603175,0.0202380952380952,0.0428571428571429,0.0146825396825397,NA
"73","Diastella parilis_tran_curr_2010.csv",1,"Diastella parilis",35.622619047619,35.6166666666667,35.6230158730159,35.6218253968254,35.6242063492063,NA
"74","Diastella parilis_tran_curr_2010.csv",2,"Diastella parilis",0.0547619047619048,0.0297619047619048,0.0833333333333333,0.0690476190476191,0.0849206349206349,NA
"75","Diastella parilis_tran_curr_2010.csv",3,"Diastella parilis",0.703174603174603,0.728174603174603,0.674603174603175,0.688888888888889,0.673015873015873,NA
"76","Diastella parilis_tran_curr_2010.csv",4,"Diastella parilis",0.00277777777777778,0.00873015873015873,0.00238095238095238,0.00357142857142857,0.00119047619047619,NA
"77","Diastella parilis_tran_curr_2040.csv",1,"Diastella parilis",35.6134920634921,35.6003968253968,35.6146825396825,35.6150793650794,35.6234126984127,NA
"78","Diastella parilis_tran_curr_2040.csv",2,"Diastella parilis",0.249603174603175,0.163095238095238,0.329365079365079,0.312698412698413,0.349603174603175,NA
"79","Diastella parilis_tran_curr_2040.csv",3,"Diastella parilis",0.508333333333333,0.59484126984127,0.428571428571429,0.445238095238095,0.408333333333333,NA
"80","Diastella parilis_tran_curr_2040.csv",4,"Diastella parilis",0.0119047619047619,0.025,0.0107142857142857,0.0103174603174603,0.00198412698412698,NA
"81","Diastella parilis_tran_curr_2070.csv",1,"Diastella parilis",35.615873015873,35.5956349206349,35.6170634920635,35.6202380952381,35.6246031746032,NA
"82","Diastella parilis_tran_curr_2070.csv",2,"Diastella parilis",0.43531746031746,0.307936507936508,0.521428571428571,0.530952380952381,0.568650793650794,NA
"83","Diastella parilis_tran_curr_2070.csv",3,"Diastella parilis",0.322619047619048,0.45,0.236507936507937,0.226984126984127,0.189285714285714,NA
"84","Diastella parilis_tran_curr_2070.csv",4,"Diastella parilis",0.00952380952380952,0.0297619047619048,0.00833333333333333,0.00515873015873016,0.000793650793650794,NA
"85","Diastella proteoides_tran_curr_2010.csv",1,"Diastella proteoides",32.5297619047619,32.4884920634921,32.6392857142857,32.4876984126984,32.5757936507936,NA
"86","Diastella proteoides_tran_curr_2010.csv",2,"Diastella proteoides",0.0892857142857143,0.0924603174603175,0.143253968253968,0.0805555555555556,0.138095238095238,NA
"87","Diastella proteoides_tran_curr_2010.csv",3,"Diastella proteoides",3.49563492063492,3.49246031746032,3.44166666666667,3.50436507936508,3.4468253968254,NA
"88","Diastella proteoides_tran_curr_2010.csv",4,"Diastella proteoides",0.268650793650794,0.309920634920635,0.159126984126984,0.310714285714286,0.222619047619048,NA
"89","Diastella proteoides_tran_curr_2040.csv",1,"Diastella proteoides",32.2571428571429,32.2392857142857,32.5111111111111,32.184126984127,32.4226190476191,NA
"90","Diastella proteoides_tran_curr_2040.csv",2,"Diastella proteoides",0.625396825396825,0.604365079365079,1.03809523809524,0.659920634920635,0.963888888888889,NA
"91","Diastella proteoides_tran_curr_2040.csv",3,"Diastella proteoides",2.95952380952381,2.98055555555556,2.5468253968254,2.925,2.62103174603175,NA
"92","Diastella proteoides_tran_curr_2040.csv",4,"Diastella proteoides",0.541269841269841,0.559126984126984,0.287301587301587,0.614285714285714,0.375793650793651,NA
"93","Diastella proteoides_tran_curr_2070.csv",1,"Diastella proteoides",32.352380952381,32.3829365079365,32.6051587301587,32.4285714285714,32.5769841269841,NA
"94","Diastella proteoides_tran_curr_2070.csv",2,"Diastella proteoides",1.40198412698413,1.37420634920635,2.56785714285714,1.78769841269841,2.46587301587302,NA
"95","Diastella proteoides_tran_curr_2070.csv",3,"Diastella proteoides",2.18293650793651,2.21071428571429,1.01706349206349,1.79722222222222,1.11904761904762,NA
"96","Diastella proteoides_tran_curr_2070.csv",4,"Diastella proteoides",0.446031746031746,0.41547619047619,0.193253968253968,0.36984126984127,0.221428571428571,NA
"97","Diastella thymelaeoides_tran_curr_2010.csv",1,"Diastella thymelaeoides",35.6579365079365,35.6924603174603,35.6813492063492,35.6738095238095,35.6476190476191,NA
"98","Diastella thymelaeoides_tran_curr_2010.csv",2,"Diastella thymelaeoides",0.00277777777777778,0.00912698412698413,0.0111111111111111,0.00793650793650794,0.00357142857142857,NA
"99","Diastella thymelaeoides_tran_curr_2010.csv",3,"Diastella thymelaeoides",0.634920634920635,0.628571428571429,0.626587301587302,0.629761904761905,0.634126984126984,NA
"100","Diastella thymelaeoides_tran_curr_2010.csv",4,"Diastella thymelaeoides",0.0876984126984127,0.0531746031746032,0.0642857142857143,0.0718253968253968,0.098015873015873,NA
"101","Diastella thymelaeoides_tran_curr_2040.csv",1,"Diastella thymelaeoides",35.4031746031746,35.5547619047619,35.5464285714286,35.5063492063492,35.3416666666667,NA
"102","Diastella thymelaeoides_tran_curr_2040.csv",2,"Diastella thymelaeoides",0.0174603174603175,0.0448412698412698,0.0404761904761905,0.0384920634920635,0.028968253968254,NA
"103","Diastella thymelaeoides_tran_curr_2040.csv",3,"Diastella thymelaeoides",0.620238095238095,0.592857142857143,0.597222222222222,0.599206349206349,0.608730158730159,NA
"104","Diastella thymelaeoides_tran_curr_2040.csv",4,"Diastella thymelaeoides",0.342460317460317,0.190873015873016,0.199206349206349,0.239285714285714,0.403968253968254,NA
"105","Diastella thymelaeoides_tran_curr_2070.csv",1,"Diastella thymelaeoides",35.1388888888889,35.4329365079365,35.4503968253968,35.3702380952381,35.090873015873,NA
"106","Diastella thymelaeoides_tran_curr_2070.csv",2,"Diastella thymelaeoides",0.0388888888888889,0.0650793650793651,0.0603174603174603,0.0507936507936508,0.051984126984127,NA
"107","Diastella thymelaeoides_tran_curr_2070.csv",3,"Diastella thymelaeoides",0.598809523809524,0.572619047619048,0.577380952380952,0.586904761904762,0.585714285714286,NA
"108","Diastella thymelaeoides_tran_curr_2070.csv",4,"Diastella thymelaeoides",0.606746031746032,0.312698412698413,0.295238095238095,0.375396825396825,0.654761904761905,NA
"109","Leucadendron album_tran_curr_2010.csv",1,"Leucadendron album",32.1047619047619,32.1047619047619,32.1047619047619,32.1035714285714,32.1047619047619,NA
"110","Leucadendron album_tran_curr_2010.csv",2,"Leucadendron album",1.23452380952381,1.34801587301587,1.51428571428571,1.39484126984127,1.43174603174603,NA
"111","Leucadendron album_tran_curr_2010.csv",3,"Leucadendron album",3.04404761904762,2.93055555555556,2.76428571428571,2.88373015873016,2.8468253968254,NA
"112","Leucadendron album_tran_curr_2010.csv",4,"Leucadendron album",0,0,0,0.00119047619047619,0,NA
"113","Leucadendron album_tran_curr_2040.csv",1,"Leucadendron album",32.1035714285714,32.102380952381,32.1047619047619,32.1035714285714,32.1031746031746,NA
"114","Leucadendron album_tran_curr_2040.csv",2,"Leucadendron album",2.94365079365079,3.15238095238095,3.39285714285714,3.1984126984127,3.21230158730159,NA
"115","Leucadendron album_tran_curr_2040.csv",3,"Leucadendron album",1.33492063492063,1.12619047619048,0.885714285714286,1.08015873015873,1.06626984126984,NA
"116","Leucadendron album_tran_curr_2040.csv",4,"Leucadendron album",0.00119047619047619,0.00238095238095238,0,0.00119047619047619,0.00158730158730159,NA
"117","Leucadendron album_tran_curr_2070.csv",1,"Leucadendron album",32.102380952381,32.0968253968254,32.1047619047619,32.102380952381,32.102380952381,NA
"118","Leucadendron album_tran_curr_2070.csv",2,"Leucadendron album",3.73849206349206,3.97222222222222,4.11984126984127,4.03690476190476,3.93730158730159,NA
"119","Leucadendron album_tran_curr_2070.csv",3,"Leucadendron album",0.540079365079365,0.306349206349206,0.158730158730159,0.241666666666667,0.341269841269841,NA
"120","Leucadendron album_tran_curr_2070.csv",4,"Leucadendron album",0.00238095238095238,0.00793650793650794,0,0.00238095238095238,0.00238095238095238,NA
"121","Leucadendron argenteum_tran_curr_2010.csv",1,"Leucadendron argenteum",34.3126984126984,34.3055555555556,34.3126984126984,34.3111111111111,34.3126984126984,NA
"122","Leucadendron argenteum_tran_curr_2010.csv",2,"Leucadendron argenteum",0.111904761904762,0.0698412698412698,0.215079365079365,0.0849206349206349,0.271031746031746,NA
"123","Leucadendron argenteum_tran_curr_2010.csv",3,"Leucadendron argenteum",1.95873015873016,2.00079365079365,1.85555555555556,1.98571428571429,1.79960317460317,NA
"124","Leucadendron argenteum_tran_curr_2010.csv",4,"Leucadendron argenteum",0,0.00714285714285714,0,0.00158730158730159,0,NA
"125","Leucadendron argenteum_tran_curr_2040.csv",1,"Leucadendron argenteum",34.3126984126984,34.2797619047619,34.3126984126984,34.3019841269841,34.3126984126984,NA
"126","Leucadendron argenteum_tran_curr_2040.csv",2,"Leucadendron argenteum",0.411904761904762,0.266269841269841,0.904365079365079,0.350793650793651,1.07142857142857,NA
"127","Leucadendron argenteum_tran_curr_2040.csv",3,"Leucadendron argenteum",1.65873015873016,1.80436507936508,1.16626984126984,1.71984126984127,0.999206349206349,NA
"128","Leucadendron argenteum_tran_curr_2040.csv",4,"Leucadendron argenteum",0,0.0329365079365079,0,0.0107142857142857,0,NA
"129","Leucadendron argenteum_tran_curr_2070.csv",1,"Leucadendron argenteum",34.3126984126984,34.2503968253968,34.3126984126984,34.2928571428571,34.3126984126984,NA
"130","Leucadendron argenteum_tran_curr_2070.csv",2,"Leucadendron argenteum",0.75515873015873,0.448412698412698,1.67380952380952,0.66468253968254,1.76785714285714,NA
"131","Leucadendron argenteum_tran_curr_2070.csv",3,"Leucadendron argenteum",1.31547619047619,1.62222222222222,0.396825396825397,1.40595238095238,0.302777777777778,NA
"132","Leucadendron argenteum_tran_curr_2070.csv",4,"Leucadendron argenteum",0,0.0623015873015873,0,0.0198412698412698,0,NA
"133","Leucadendron brunioides_tran_curr_2010.csv",1,"Leucadendron brunioides",28.343253968254,28.1027777777778,27.7047619047619,28.059126984127,27.9690476190476,NA
"134","Leucadendron brunioides_tran_curr_2010.csv",2,"Leucadendron brunioides",0.00555555555555556,0.00555555555555556,0.0253968253968254,0.00753968253968254,0.00952380952380952,NA
"135","Leucadendron brunioides_tran_curr_2010.csv",3,"Leucadendron brunioides",6.36825396825397,6.36825396825397,6.3484126984127,6.36626984126984,6.36428571428571,NA
"136","Leucadendron brunioides_tran_curr_2010.csv",4,"Leucadendron brunioides",1.66626984126984,1.90674603174603,2.3047619047619,1.95039682539683,2.04047619047619,NA
"137","Leucadendron brunioides_tran_curr_2040.csv",1,"Leucadendron brunioides",25.3813492063492,24.8968253968254,23.4777777777778,24.5920634920635,24.3142857142857,NA
"138","Leucadendron brunioides_tran_curr_2040.csv",2,"Leucadendron brunioides",0.0146825396825397,0.0150793650793651,0.0722222222222222,0.0253968253968254,0.0313492063492063,NA
"139","Leucadendron brunioides_tran_curr_2040.csv",3,"Leucadendron brunioides",6.35912698412698,6.35873015873016,6.3015873015873,6.3484126984127,6.34246031746032,NA
"140","Leucadendron brunioides_tran_curr_2040.csv",4,"Leucadendron brunioides",4.6281746031746,5.11269841269841,6.53174603174603,5.41746031746032,5.6952380952381,NA
"141","Leucadendron brunioides_tran_curr_2070.csv",1,"Leucadendron brunioides",22.0369047619048,20.7650793650794,18.4615079365079,18.831746031746,18.4956349206349,NA
"142","Leucadendron brunioides_tran_curr_2070.csv",2,"Leucadendron brunioides",0.026984126984127,0.0170634920634921,0.0924603174603175,0.028968253968254,0.0365079365079365,NA
"143","Leucadendron brunioides_tran_curr_2070.csv",3,"Leucadendron brunioides",6.3468253968254,6.35674603174603,6.28134920634921,6.34484126984127,6.33730158730159,NA
"144","Leucadendron brunioides_tran_curr_2070.csv",4,"Leucadendron brunioides",7.97261904761905,9.24444444444444,11.5480158730159,11.1777777777778,11.5138888888889,NA
"145","Leucadendron burchellii_tran_curr_2010.csv",1,"Leucadendron burchellii",34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,NA
"146","Leucadendron burchellii_tran_curr_2010.csv",2,"Leucadendron burchellii",0.298809523809524,0.348809523809524,0.455952380952381,0.417857142857143,0.431746031746032,NA
"147","Leucadendron burchellii_tran_curr_2010.csv",3,"Leucadendron burchellii",1.69722222222222,1.64722222222222,1.54007936507937,1.5781746031746,1.56428571428571,NA
"148","Leucadendron burchellii_tran_curr_2010.csv",4,"Leucadendron burchellii",0,0,0,0,0,NA
"149","Leucadendron burchellii_tran_curr_2040.csv",1,"Leucadendron burchellii",34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,NA
"150","Leucadendron burchellii_tran_curr_2040.csv",2,"Leucadendron burchellii",1.10674603174603,1.25515873015873,1.59642857142857,1.49444444444444,1.55436507936508,NA
"151","Leucadendron burchellii_tran_curr_2040.csv",3,"Leucadendron burchellii",0.889285714285714,0.740873015873016,0.399603174603175,0.501587301587302,0.441666666666667,NA
"152","Leucadendron burchellii_tran_curr_2040.csv",4,"Leucadendron burchellii",0,0,0,0,0,NA
"153","Leucadendron burchellii_tran_curr_2070.csv",1,"Leucadendron burchellii",34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,34.3873015873016,NA
"154","Leucadendron burchellii_tran_curr_2070.csv",2,"Leucadendron burchellii",1.67301587301587,1.78849206349206,1.94960317460317,1.9031746031746,1.93531746031746,NA
"155","Leucadendron burchellii_tran_curr_2070.csv",3,"Leucadendron burchellii",0.323015873015873,0.207539682539683,0.0464285714285714,0.0928571428571429,0.0607142857142857,NA
"156","Leucadendron burchellii_tran_curr_2070.csv",4,"Leucadendron burchellii",0,0,0,0,0,NA
"157","Leucadendron chamelaea_tran_curr_2010.csv",1,"Leucadendron chamelaea",32.7757936507937,32.7757936507937,32.7738095238095,32.7742063492063,32.7873015873016,NA
"158","Leucadendron chamelaea_tran_curr_2010.csv",2,"Leucadendron chamelaea",0.817857142857143,0.828968253968254,0.918650793650794,0.951190476190476,1.01388888888889,NA
"159","Leucadendron chamelaea_tran_curr_2010.csv",3,"Leucadendron chamelaea",2.76071428571429,2.74960317460317,2.65992063492063,2.62738095238095,2.56468253968254,NA
"160","Leucadendron chamelaea_tran_curr_2010.csv",4,"Leucadendron chamelaea",0.028968253968254,0.028968253968254,0.0309523809523809,0.0305555555555556,0.0174603174603175,NA
"161","Leucadendron chamelaea_tran_curr_2040.csv",1,"Leucadendron chamelaea",32.7333333333333,32.7301587301587,32.7242063492063,32.7388888888889,32.7746031746032,NA
"162","Leucadendron chamelaea_tran_curr_2040.csv",2,"Leucadendron chamelaea",2.07420634920635,2.05753968253968,2.26746031746032,2.26706349206349,2.36507936507937,NA
"163","Leucadendron chamelaea_tran_curr_2040.csv",3,"Leucadendron chamelaea",1.50436507936508,1.52103174603175,1.31111111111111,1.31150793650794,1.21349206349206,NA
"164","Leucadendron chamelaea_tran_curr_2040.csv",4,"Leucadendron chamelaea",0.0714285714285714,0.0746031746031746,0.0805555555555556,0.0658730158730159,0.0301587301587302,NA
"165","Leucadendron chamelaea_tran_curr_2070.csv",1,"Leucadendron chamelaea",32.7452380952381,32.7428571428571,32.7781746031746,32.7666666666667,32.8019841269841,NA
"166","Leucadendron chamelaea_tran_curr_2070.csv",2,"Leucadendron chamelaea",2.75396825396825,2.76706349206349,3.01587301587302,3.01388888888889,3.09126984126984,NA
"167","Leucadendron chamelaea_tran_curr_2070.csv",3,"Leucadendron chamelaea",0.824603174603175,0.811507936507937,0.562698412698413,0.56468253968254,0.487301587301587,NA
"168","Leucadendron chamelaea_tran_curr_2070.csv",4,"Leucadendron chamelaea",0.0595238095238095,0.0619047619047619,0.0265873015873016,0.0380952380952381,0.00277777777777778,NA
"169","Leucadendron cinereum_tran_curr_2010.csv",1,"Leucadendron cinereum",32.215873015873,32.2059523809524,32.2027777777778,32.1753968253968,32.1833333333333,NA
"170","Leucadendron cinereum_tran_curr_2010.csv",2,"Leucadendron cinereum",0.526190476190476,0.499603174603175,1.00992063492063,0.695634920634921,0.604761904761905,NA
"171","Leucadendron cinereum_tran_curr_2010.csv",3,"Leucadendron cinereum",3.47420634920635,3.50079365079365,2.99047619047619,3.3047619047619,3.39563492063492,NA
"172","Leucadendron cinereum_tran_curr_2010.csv",4,"Leucadendron cinereum",0.167063492063492,0.176984126984127,0.18015873015873,0.207539682539683,0.199603174603175,NA
"173","Leucadendron cinereum_tran_curr_2040.csv",1,"Leucadendron cinereum",31.890873015873,31.7892857142857,31.709126984127,31.5289682539683,31.8210317460317,NA
"174","Leucadendron cinereum_tran_curr_2040.csv",2,"Leucadendron cinereum",1.02936507936508,0.977380952380952,1.97896825396825,1.28214285714286,1.27896825396825,NA
"175","Leucadendron cinereum_tran_curr_2040.csv",3,"Leucadendron cinereum",2.97103174603175,3.02301587301587,2.02142857142857,2.71825396825397,2.72142857142857,NA
